Datetime,DAYTON_MW
6/11/18 6:09,1669
6/11/18 7:09,1594
6/11/18 8:09,1559
6/11/18 9:09,1565
6/11/18 10:09,1660
6/11/18 11:09,1810
6/11/18 12:09,1933
6/11/18 13:09,2013
6/11/18 14:09,2079
6/11/18 15:09,2159
6/11/18 16:09,2186
6/11/18 17:09,2258
6/11/18 18:09,2305
6/11/18 19:09,2370
6/11/18 20:09,2405
6/11/18 21:09,2441
6/11/18 22:09,2467
6/11/18 23:09,2419
6/12/18 0:09,2343
6/12/18 1:09,2273
6/12/18 2:09,2220
6/12/18 3:09,2056
6/12/18 4:09,1857
6/12/18 5:09,1780
6/12/18 6:09,1700
6/12/18 7:09,1636
6/12/18 8:09,1594
6/12/18 9:09,1621
6/12/18 10:09,1711
6/12/18 11:09,1898
6/12/18 12:09,2031
6/12/18 13:09,2102
6/12/18 14:09,2153
6/12/18 15:09,2232
6/12/18 16:09,2309
6/12/18 17:09,2415
6/12/18 18:09,2495
6/12/18 19:09,2563
6/12/18 20:09,2607
6/12/18 21:09,2630
6/12/18 22:09,2635
6/12/18 23:09,2601
6/13/18 0:09,2504
6/13/18 1:09,2410
6/13/18 2:09,2356
6/13/18 3:09,2170
6/13/18 4:09,1964
6/13/18 5:09,1633
6/13/18 6:09,1549
6/13/18 7:09,1502
6/13/18 8:09,1478
6/13/18 9:09,1504
6/13/18 10:09,1599
6/13/18 11:09,1762
6/13/18 12:09,1891
6/13/18 13:09,1963
6/13/18 14:09,2040
6/13/18 15:09,2136
6/13/18 16:09,2224
6/13/18 17:09,2341
6/13/18 18:09,2445
6/13/18 19:09,2545
6/13/18 20:09,2603
6/13/18 21:09,2665
6/13/18 22:09,2667
6/13/18 23:09,2590
6/14/18 0:09,2506
6/14/18 1:09,2409
6/14/18 2:09,2282
6/14/18 3:09,2106
6/14/18 4:09,1921
6/14/18 5:09,1528
6/14/18 6:09,1445
6/14/18 7:09,1393
6/14/18 8:09,1356
6/14/18 9:09,1334
6/14/18 10:09,1341
6/14/18 11:09,1350
6/14/18 12:09,1404
6/14/18 13:09,1512
6/14/18 14:09,1605
6/14/18 15:09,1685
6/14/18 16:09,1773
6/14/18 17:09,1861
6/14/18 18:09,1938
6/14/18 19:09,2021
6/14/18 20:09,2054
6/14/18 21:09,2135
6/14/18 22:09,2178
6/14/18 23:09,2136
6/15/18 0:09,2106
6/15/18 1:09,2045
6/15/18 2:09,2031
6/15/18 3:09,1898
6/15/18 4:09,1751
6/15/18 5:09,1557
6/15/18 6:09,1476
6/15/18 7:09,1428
6/15/18 8:09,1401
6/15/18 9:09,1402
6/15/18 10:09,1425
6/15/18 11:09,1479
6/15/18 12:09,1546
6/15/18 13:09,1666
6/15/18 14:09,1753
6/15/18 15:09,1808
6/15/18 16:09,1826
6/15/18 17:09,1858
6/15/18 18:09,1889
6/15/18 19:09,1928
6/15/18 20:09,1941
6/15/18 21:09,1974
6/15/18 22:09,1947
6/15/18 23:09,1956
6/16/18 0:09,1920
6/16/18 1:09,1874
6/16/18 2:09,1875
6/16/18 3:09,1786
6/16/18 4:09,1641
6/16/18 5:09,1710
6/16/18 6:09,1611
6/16/18 7:09,1548
6/16/18 8:09,1507
6/16/18 9:09,1524
6/16/18 10:09,1609
6/16/18 11:09,1771
6/16/18 12:09,1893
6/16/18 13:09,1939
6/16/18 14:09,2004
6/16/18 15:09,2049
6/16/18 16:09,2054
6/16/18 17:09,2061
6/16/18 18:09,2062
6/16/18 19:09,2054
6/16/18 20:09,2026
6/16/18 21:09,2031
6/16/18 22:09,2008
6/16/18 23:09,1972
6/17/18 0:09,1932
6/17/18 1:09,1952
6/17/18 2:09,1931
6/17/18 3:09,1815
6/17/18 4:09,1679
6/17/18 5:09,1688
6/17/18 6:09,1601
6/17/18 7:09,1539
6/17/18 8:09,1491
6/17/18 9:09,1510
6/17/18 10:09,1601
6/17/18 11:09,1762
6/17/18 12:09,1888
6/17/18 13:09,1961
6/17/18 14:09,2040
6/17/18 15:09,2142
6/17/18 16:09,2190
6/17/18 17:09,2262
6/17/18 18:09,2322
6/17/18 19:09,2362
6/17/18 20:09,2393
6/17/18 21:09,2416
6/17/18 22:09,2386
6/17/18 23:09,2296
6/18/18 0:09,2214
6/18/18 1:09,2188
6/18/18 2:09,2153
6/18/18 3:09,2022
6/18/18 4:09,1835
6/18/18 5:09,1774
6/18/18 6:09,1679
6/18/18 7:09,1601
6/18/18 8:09,1569
6/18/18 9:09,1592
6/18/18 10:09,1678
6/18/18 11:09,1861
6/18/18 12:09,1970
6/18/18 13:09,2002
6/18/18 14:09,2035
6/18/18 15:09,2097
6/18/18 16:09,2140
6/18/18 17:09,2201
6/18/18 18:09,2244
6/18/18 19:09,2284
6/18/18 20:09,2277
6/18/18 21:09,2260
6/18/18 22:09,2242
6/18/18 23:09,2197
6/19/18 0:09,2155
6/19/18 1:09,2137
6/19/18 2:09,2127
6/19/18 3:09,1996
6/19/18 4:09,1807
6/19/18 5:09,1971
6/19/18 6:09,1858
6/19/18 7:09,1772
6/19/18 8:09,1720
6/19/18 9:09,1718
6/19/18 10:09,1810
6/19/18 11:09,1983
6/19/18 12:09,2123
6/19/18 13:09,2218
6/19/18 14:09,2303
6/19/18 15:09,2416
6/19/18 16:09,2527
6/19/18 17:09,2646
6/19/18 18:09,2708
6/19/18 19:09,2738
6/19/18 20:09,2702
6/19/18 21:09,2639
6/19/18 22:09,2544
6/19/18 23:09,2465
6/20/18 0:09,2391
6/20/18 1:09,2321
6/20/18 2:09,2277
6/20/18 3:09,2116
6/20/18 4:09,1927
6/20/18 5:09,1727
6/20/18 6:09,1630
6/20/18 7:09,1575
6/20/18 8:09,1533
6/20/18 9:09,1553
6/20/18 10:09,1655
6/20/18 11:09,1843
6/20/18 12:09,1998
6/20/18 13:09,2127
6/20/18 14:09,2265
6/20/18 15:09,2389
6/20/18 16:09,2492
6/20/18 17:09,2500
6/20/18 18:09,2503
6/20/18 19:09,2539
6/20/18 20:09,2586
6/20/18 21:09,2652
6/20/18 22:09,2713
6/20/18 23:09,2707
6/21/18 0:09,2653
6/21/18 1:09,2585
6/21/18 2:09,2534
6/21/18 3:09,2340
6/21/18 4:09,2126
6/21/18 5:09,1442
6/21/18 6:09,1352
6/21/18 7:09,1293
6/21/18 8:09,1269
6/21/18 9:09,1257
6/21/18 10:09,1259
6/21/18 11:09,1287
6/21/18 12:09,1333
6/21/18 13:09,1467
6/21/18 14:09,1592
6/21/18 15:09,1703
6/21/18 16:09,1791
6/21/18 17:09,1867
6/21/18 18:09,1925
6/21/18 19:09,2000
6/21/18 20:09,2063
6/21/18 21:09,2135
6/21/18 22:09,2171
6/21/18 23:09,2162
6/22/18 0:09,2150
6/22/18 1:09,2159
6/22/18 2:09,2145
6/22/18 3:09,1999
6/22/18 4:09,1858
6/22/18 5:09,1582
6/22/18 6:09,1479
6/22/18 7:09,1422
6/22/18 8:09,1387
6/22/18 9:09,1388
6/22/18 10:09,1415
6/22/18 11:09,1461
6/22/18 12:09,1543
6/22/18 13:09,1678
6/22/18 14:09,1805
6/22/18 15:09,1901
6/22/18 16:09,1977
6/22/18 17:09,2026
6/22/18 18:09,2041
6/22/18 19:09,2052
6/22/18 20:09,2077
6/22/18 21:09,2084
6/22/18 22:09,2060
6/22/18 23:09,2008
6/23/18 0:09,1931
6/23/18 1:09,1896
6/23/18 2:09,1862
6/23/18 3:09,1730
6/23/18 4:09,1571
6/23/18 5:09,1652
6/23/18 6:09,1554
6/23/18 7:09,1495
6/23/18 8:09,1469
6/23/18 9:09,1473
6/23/18 10:09,1570
6/23/18 11:09,1716
6/23/18 12:09,1819
6/23/18 13:09,1881
6/23/18 14:09,1918
6/23/18 15:09,1981
6/23/18 16:09,2013
6/23/18 17:09,2078
6/23/18 18:09,2151
6/23/18 19:09,2210
6/23/18 20:09,2228
6/23/18 21:09,2234
6/23/18 22:09,2218
6/23/18 23:09,2162
6/24/18 0:09,2077
6/24/18 1:09,2064
6/24/18 2:09,2049
6/24/18 3:09,1904
6/24/18 4:09,1720
6/24/18 5:09,1719
6/24/18 6:09,1628
6/24/18 7:09,1566
6/24/18 8:09,1530
6/24/18 9:09,1541
6/24/18 10:09,1640
6/24/18 11:09,1802
6/24/18 12:09,1920
6/24/18 13:09,2008
6/24/18 14:09,2080
6/24/18 15:09,2132
6/24/18 16:09,2147
6/24/18 17:09,2188
6/24/18 18:09,2224
6/24/18 19:09,2235
6/24/18 20:09,2233
6/24/18 21:09,2258
6/24/18 22:09,2247
6/24/18 23:09,2222
6/25/18 0:09,2164
6/25/18 1:09,2116
6/25/18 2:09,2104
6/25/18 3:09,1944
6/25/18 4:09,1774
6/25/18 5:09,1582
6/25/18 6:09,1504
6/25/18 7:09,1459
6/25/18 8:09,1446
6/25/18 9:09,1455
6/25/18 10:09,1558
6/25/18 11:09,1722
6/25/18 12:09,1846
6/25/18 13:09,1909
6/25/18 14:09,1982
6/25/18 15:09,2045
6/25/18 16:09,2074
6/25/18 17:09,2127
6/25/18 18:09,2170
6/25/18 19:09,2215
6/25/18 20:09,2215
6/25/18 21:09,2236
6/25/18 22:09,2222
6/25/18 23:09,2196
6/26/18 0:09,2157
6/26/18 1:09,2148
6/26/18 2:09,2130
6/26/18 3:09,1985
6/26/18 4:09,1843
6/26/18 5:09,1538
6/26/18 6:09,1474
6/26/18 7:09,1433
6/26/18 8:09,1419
6/26/18 9:09,1440
6/26/18 10:09,1550
6/26/18 11:09,1724
6/26/18 12:09,1843
6/26/18 13:09,1858
6/26/18 14:09,1908
6/26/18 15:09,1932
6/26/18 16:09,1947
6/26/18 17:09,1992
6/26/18 18:09,2015
6/26/18 19:09,2043
6/26/18 20:09,2047
6/26/18 21:09,2064
6/26/18 22:09,2088
6/26/18 23:09,2088
6/27/18 0:09,2059
6/27/18 1:09,2043
6/27/18 2:09,2028
6/27/18 3:09,1878
6/27/18 4:09,1700
6/27/18 5:09,1452
6/27/18 6:09,1422
6/27/18 7:09,1387
6/27/18 8:09,1389
6/27/18 9:09,1414
6/27/18 10:09,1532
6/27/18 11:09,1695
6/27/18 12:09,1829
6/27/18 13:09,1883
6/27/18 14:09,1919
6/27/18 15:09,1967
6/27/18 16:09,1976
6/27/18 17:09,1992
6/27/18 18:09,1999
6/27/18 19:09,2004
6/27/18 20:09,1983
6/27/18 21:09,1985
6/27/18 22:09,1990
6/27/18 23:09,1972
6/28/18 0:09,1939
6/28/18 1:09,1930
6/28/18 2:09,1937
6/28/18 3:09,1785
6/28/18 4:09,1639
6/28/18 5:09,1337
6/28/18 6:09,1285
6/28/18 7:09,1254
6/28/18 8:09,1230
6/28/18 9:09,1224
6/28/18 10:09,1248
6/28/18 11:09,1277
6/28/18 12:09,1328
6/28/18 13:09,1406
6/28/18 14:09,1471
6/28/18 15:09,1511
6/28/18 16:09,1549
6/28/18 17:09,1581
6/28/18 18:09,1625
6/28/18 19:09,1653
6/28/18 20:09,1702
6/28/18 21:09,1725
6/28/18 22:09,1747
6/28/18 23:09,1742
6/29/18 0:09,1707
6/29/18 1:09,1709
6/29/18 2:09,1708
6/29/18 3:09,1625
6/29/18 4:09,1542
6/29/18 5:09,1457
6/29/18 6:09,1375
6/29/18 7:09,1327
6/29/18 8:09,1305
6/29/18 9:09,1300
6/29/18 10:09,1325
6/29/18 11:09,1375
6/29/18 12:09,1452
6/29/18 13:09,1551
6/29/18 14:09,1603
6/29/18 15:09,1630
6/29/18 16:09,1627
6/29/18 17:09,1626
6/29/18 18:09,1618
6/29/18 19:09,1610
6/29/18 20:09,1593
6/29/18 21:09,1604
6/29/18 22:09,1590
6/29/18 23:09,1579
6/30/18 0:09,1554
6/30/18 1:09,1597
6/30/18 2:09,1599
6/30/18 3:09,1517
6/30/18 4:09,1417
6/30/18 5:09,1700
6/30/18 6:09,1613
6/30/18 7:09,1554
6/30/18 8:09,1522
6/30/18 9:09,1541
6/30/18 10:09,1638
6/30/18 11:09,1836
6/30/18 12:09,1946
6/30/18 13:09,2009
6/30/18 14:09,2062
6/30/18 15:09,2135
6/30/18 16:09,2184
6/30/18 17:09,2230
6/30/18 18:09,2246
6/30/18 19:09,2231
6/30/18 20:09,2193
6/30/18 21:09,2124
6/30/18 22:09,2049
6/30/18 23:09,1968
7/1/18 0:09,1896
7/1/18 1:09,1884
7/1/18 2:09,1873
7/1/18 3:09,1737
7/1/18 4:09,1568
7/1/18 5:09,1748
7/1/18 6:09,1666
7/1/18 7:09,1613
7/1/18 8:09,1569
7/1/18 9:09,1585
7/1/18 10:09,1680
7/1/18 11:09,1868
7/1/18 12:09,1898
7/1/18 13:09,1879
7/1/18 14:09,2115
7/1/18 15:09,2156
7/1/18 16:09,2197
7/1/18 17:09,2175
7/1/18 18:09,2196
7/1/18 19:09,2221
7/1/18 20:09,2188
7/1/18 21:09,2195
7/1/18 22:09,2190
7/1/18 23:09,2143
7/2/18 0:09,2064
7/2/18 1:09,2162
7/2/18 2:09,2117
7/2/18 3:09,1975
7/2/18 4:09,1816
7/2/18 5:09,1595
7/2/18 6:09,1519
7/2/18 7:09,1475
7/2/18 8:09,1452
7/2/18 9:09,1469
7/2/18 10:09,1576
7/2/18 11:09,1762
7/2/18 12:09,1868
7/2/18 13:09,1925
7/2/18 14:09,1966
7/2/18 15:09,2021
7/2/18 16:09,2067
7/2/18 17:09,2116
7/2/18 18:09,2153
7/2/18 19:09,2191
7/2/18 20:09,2189
7/2/18 21:09,2197
7/2/18 22:09,2207
7/2/18 23:09,2195
7/3/18 0:09,2155
7/3/18 1:09,2175
7/3/18 2:09,2175
7/3/18 3:09,2030
7/3/18 4:09,1873
7/3/18 5:09,1539
7/3/18 6:09,1477
7/3/18 7:09,1452
7/3/18 8:09,1449
7/3/18 9:09,1494
7/3/18 10:09,1612
7/3/18 11:09,1798
7/3/18 12:09,1887
7/3/18 13:09,1912
7/3/18 14:09,1921
7/3/18 15:09,1947
7/3/18 16:09,1946
7/3/18 17:09,1964
7/3/18 18:09,1977
7/3/18 19:09,1984
7/3/18 20:09,1966
7/3/18 21:09,1976
7/3/18 22:09,1986
7/3/18 23:09,1971
7/4/18 0:09,1964
7/4/18 1:09,1990
7/4/18 2:09,1985
7/4/18 3:09,1839
7/4/18 4:09,1697
7/4/18 5:09,1513
7/4/18 6:09,1502
7/4/18 7:09,1511
7/4/18 8:09,1526
7/4/18 9:09,1589
7/4/18 10:09,1738
7/4/18 11:09,1952
7/4/18 12:09,2040
7/4/18 13:09,2027
7/4/18 14:09,2002
7/4/18 15:09,1988
7/4/18 16:09,1965
7/4/18 17:09,1961
7/4/18 18:09,1941
7/4/18 19:09,1928
7/4/18 20:09,1883
7/4/18 21:09,1868
7/4/18 22:09,1867
7/4/18 23:09,1851
7/5/18 0:09,1834
7/5/18 1:09,1880
7/5/18 2:09,1878
7/5/18 3:09,1747
7/5/18 4:09,1622
7/5/18 5:09,1494
7/5/18 6:09,1469
7/5/18 7:09,1450
7/5/18 8:09,1449
7/5/18 9:09,1462
7/5/18 10:09,1509
7/5/18 11:09,1556
7/5/18 12:09,1605
7/5/18 13:09,1636
7/5/18 14:09,1650
7/5/18 15:09,1621
7/5/18 16:09,1605
7/5/18 17:09,1585
7/5/18 18:09,1548
7/5/18 19:09,1517
7/5/18 20:09,1497
7/5/18 21:09,1503
7/5/18 22:09,1526
7/5/18 23:09,1550
7/6/18 0:09,1558
7/6/18 1:09,1632
7/6/18 2:09,1674
7/6/18 3:09,1603
7/6/18 4:09,1553
7/6/18 5:09,1428
7/6/18 6:09,1378
7/6/18 7:09,1353
7/6/18 8:09,1340
7/6/18 9:09,1343
7/6/18 10:09,1402
7/6/18 11:09,1471
7/6/18 12:09,1552
7/6/18 13:09,1662
7/6/18 14:09,1726
7/6/18 15:09,1784
7/6/18 16:09,1759
7/6/18 17:09,1741
7/6/18 18:09,1706
7/6/18 19:09,1665
7/6/18 20:09,1632
7/6/18 21:09,1629
7/6/18 22:09,1615
7/6/18 23:09,1605
7/7/18 0:09,1597
7/7/18 1:09,1660
7/7/18 2:09,1687
7/7/18 3:09,1631
7/7/18 4:09,1556
7/7/18 5:09,1530
7/7/18 6:09,1482
7/7/18 7:09,1452
7/7/18 8:09,1451
7/7/18 9:09,1496
7/7/18 10:09,1596
7/7/18 11:09,1801
7/7/18 12:09,1896
7/7/18 13:09,1918
7/7/18 14:09,1901
7/7/18 15:09,1923
7/7/18 16:09,1926
7/7/18 17:09,1887
7/7/18 18:09,1880
7/7/18 19:09,1847
7/7/18 20:09,1798
7/7/18 21:09,1765
7/7/18 22:09,1729
7/7/18 23:09,1699
7/8/18 0:09,1666
7/8/18 1:09,1717
7/8/18 2:09,1717
7/8/18 3:09,1621
7/8/18 4:09,1508
7/8/18 5:09,1593
7/8/18 6:09,1560
7/8/18 7:09,1544
7/8/18 8:09,1546
7/8/18 9:09,1591
7/8/18 10:09,1716
7/8/18 11:09,1912
7/8/18 12:09,2007
7/8/18 13:09,2000
7/8/18 14:09,1980
7/8/18 15:09,1965
7/8/18 16:09,1927
7/8/18 17:09,1922
7/8/18 18:09,1919
7/8/18 19:09,1891
7/8/18 20:09,1863
7/8/18 21:09,1850
7/8/18 22:09,1828
7/8/18 23:09,1815
7/9/18 0:09,1806
7/9/18 1:09,1859
7/9/18 2:09,1867
7/9/18 3:09,1745
7/9/18 4:09,1615
7/9/18 5:09,1616
7/9/18 6:09,1565
7/9/18 7:09,1532
7/9/18 8:09,1525
7/9/18 9:09,1563
7/9/18 10:09,1671
7/9/18 11:09,1859
7/9/18 12:09,1959
7/9/18 13:09,1983
7/9/18 14:09,2005
7/9/18 15:09,2022
7/9/18 16:09,2004
7/9/18 17:09,2001
7/9/18 18:09,1976
7/9/18 19:09,1956
7/9/18 20:09,1894
7/9/18 21:09,1873
7/9/18 22:09,1841
7/9/18 23:09,1838
7/10/18 0:09,1818
7/10/18 1:09,1868
7/10/18 2:09,1880
7/10/18 3:09,1775
7/10/18 4:09,1654
7/10/18 5:09,1608
7/10/18 6:09,1565
7/10/18 7:09,1529
7/10/18 8:09,1525
7/10/18 9:09,1553
7/10/18 10:09,1669
7/10/18 11:09,1868
7/10/18 12:09,1975
7/10/18 13:09,1984
7/10/18 14:09,2006
7/10/18 15:09,2021
7/10/18 16:09,2029
7/10/18 17:09,2024
7/10/18 18:09,2016
7/10/18 19:09,1999
7/10/18 20:09,1959
7/10/18 21:09,1963
7/10/18 22:09,1966
7/10/18 23:09,1959
7/11/18 0:09,1942
7/11/18 1:09,1961
7/11/18 2:09,1922
7/11/18 3:09,1805
7/11/18 4:09,1688
7/11/18 5:09,1490
7/11/18 6:09,1468
7/11/18 7:09,1454
7/11/18 8:09,1461
7/11/18 9:09,1514
7/11/18 10:09,1652
7/11/18 11:09,1842
7/11/18 12:09,1953
7/11/18 13:09,1959
7/11/18 14:09,1964
7/11/18 15:09,1975
7/11/18 16:09,1955
7/11/18 17:09,1977
7/11/18 18:09,1982
7/11/18 19:09,1970
7/11/18 20:09,1929
7/11/18 21:09,1932
7/11/18 22:09,1930
7/11/18 23:09,1928
7/12/18 0:09,1905
7/12/18 1:09,1954
7/12/18 2:09,1910
7/12/18 3:09,1792
7/12/18 4:09,1683
7/12/18 5:09,1445
7/12/18 6:09,1402
7/12/18 7:09,1379
7/12/18 8:09,1382
7/12/18 9:09,1388
7/12/18 10:09,1424
7/12/18 11:09,1483
7/12/18 12:09,1515
7/12/18 13:09,1599
7/12/18 14:09,1645
7/12/18 15:09,1641
7/12/18 16:09,1622
7/12/18 17:09,1594
7/12/18 18:09,1557
7/12/18 19:09,1538
7/12/18 20:09,1521
7/12/18 21:09,1519
7/12/18 22:09,1562
7/12/18 23:09,1569
7/13/18 0:09,1592
7/13/18 1:09,1665
7/13/18 2:09,1690
7/13/18 3:09,1615
7/13/18 4:09,1537
7/13/18 5:09,1544
7/13/18 6:09,1511
7/13/18 7:09,1487
7/13/18 8:09,1497
7/13/18 9:09,1528
7/13/18 10:09,1576
7/13/18 11:09,1668
7/13/18 12:09,1740
7/13/18 13:09,1768
7/13/18 14:09,1786
7/13/18 15:09,1755
7/13/18 16:09,1720
7/13/18 17:09,1679
7/13/18 18:09,1630
7/13/18 19:09,1598
7/13/18 20:09,1577
7/13/18 21:09,1566
7/13/18 22:09,1581
7/13/18 23:09,1588
7/14/18 0:09,1591
7/14/18 1:09,1658
7/14/18 2:09,1652
7/14/18 3:09,1593
7/14/18 4:09,1500
7/14/18 5:09,1735
7/14/18 6:09,1709
7/14/18 7:09,1696
7/14/18 8:09,1701
7/14/18 9:09,1754
7/14/18 10:09,1893
7/14/18 11:09,2106
7/14/18 12:09,2173
7/14/18 13:09,2157
7/14/18 14:09,2111
7/14/18 15:09,2067
7/14/18 16:09,2024
7/14/18 17:09,1978
7/14/18 18:09,1950
7/14/18 19:09,1898
7/14/18 20:09,1838
7/14/18 21:09,1807
7/14/18 22:09,1781
7/14/18 23:09,1750
7/15/18 0:09,1731
7/15/18 1:09,1787
7/15/18 2:09,1801
7/15/18 3:09,1717
7/15/18 4:09,1621
7/15/18 5:09,1688
7/15/18 6:09,1662
7/15/18 7:09,1656
7/15/18 8:09,1661
7/15/18 9:09,1723
7/15/18 10:09,1881
7/15/18 11:09,2089
7/15/18 12:09,2198
7/15/18 13:09,2205
7/15/18 14:09,2238
7/15/18 15:09,2189
7/15/18 16:09,2197
7/15/18 17:09,2155
7/15/18 18:09,2100
7/15/18 19:09,2040
7/15/18 20:09,1994
7/15/18 21:09,1947
7/15/18 22:09,1913
7/15/18 23:09,1893
7/16/18 0:09,1914
7/16/18 1:09,2005
7/16/18 2:09,1994
7/16/18 3:09,1896
7/16/18 4:09,1817
7/16/18 5:09,1910
7/16/18 6:09,1873
7/16/18 7:09,1851
7/16/18 8:09,1858
7/16/18 9:09,1890
7/16/18 10:09,2010
7/16/18 11:09,2213
7/16/18 12:09,2286
7/16/18 13:09,2293
7/16/18 14:09,2257
7/16/18 15:09,2229
7/16/18 16:09,2150
7/16/18 17:09,2092
7/16/18 18:09,2052
7/16/18 19:09,2004
7/16/18 20:09,1947
7/16/18 21:09,1943
7/16/18 22:09,1948
7/16/18 23:09,1935
7/17/18 0:09,1951
7/17/18 1:09,2008
7/17/18 2:09,1957
7/17/18 3:09,1837
7/17/18 4:09,1748
7/17/18 5:09,1943
7/17/18 6:09,1906
7/17/18 7:09,1864
7/17/18 8:09,1858
7/17/18 9:09,1893
7/17/18 10:09,2011
7/17/18 11:09,2214
7/17/18 12:09,2318
7/17/18 13:09,2338
7/17/18 14:09,2361
7/17/18 15:09,2362
7/17/18 16:09,2333
7/17/18 17:09,2327
7/17/18 18:09,2299
7/17/18 19:09,2281
7/17/18 20:09,2202
7/17/18 21:09,2170
7/17/18 22:09,2123
7/17/18 23:09,2108
7/18/18 0:09,2103
7/18/18 1:09,2171
7/18/18 2:09,2175
7/18/18 3:09,2070
7/18/18 4:09,1961
7/18/18 5:09,1591
7/18/18 6:09,1574
7/18/18 7:09,1557
7/18/18 8:09,1575
7/18/18 9:09,1651
7/18/18 10:09,1785
7/18/18 11:09,2032
7/18/18 12:09,2162
7/18/18 13:09,2210
7/18/18 14:09,2246
7/18/18 15:09,2269
7/18/18 16:09,2250
7/18/18 17:09,2256
7/18/18 18:09,2252
7/18/18 19:09,2240
7/18/18 20:09,2217
7/18/18 21:09,2207
7/18/18 22:09,2234
7/18/18 23:09,2262
7/19/18 0:09,2280
7/19/18 1:09,2315
7/19/18 2:09,2252
7/19/18 3:09,2145
7/19/18 4:09,2014
7/19/18 5:09,1368
7/19/18 6:09,1317
7/19/18 7:09,1290
7/19/18 8:09,1286
7/19/18 9:09,1295
7/19/18 10:09,1319
7/19/18 11:09,1362
7/19/18 12:09,1428
7/19/18 13:09,1502
7/19/18 14:09,1578
7/19/18 15:09,1602
7/19/18 16:09,1626
7/19/18 17:09,1646
7/19/18 18:09,1643
7/19/18 19:09,1636
7/19/18 20:09,1637
7/19/18 21:09,1667
7/19/18 22:09,1700
7/19/18 23:09,1692
7/20/18 0:09,1714
7/20/18 1:09,1773
7/20/18 2:09,1752
7/20/18 3:09,1687
7/20/18 4:09,1627
7/20/18 5:09,1465
7/20/18 6:09,1390
7/20/18 7:09,1349
7/20/18 8:09,1322
7/20/18 9:09,1322
7/20/18 10:09,1341
7/20/18 11:09,1414
7/20/18 12:09,1465
7/20/18 13:09,1541
7/20/18 14:09,1619
7/20/18 15:09,1674
7/20/18 16:09,1680
7/20/18 17:09,1685
7/20/18 18:09,1667
7/20/18 19:09,1636
7/20/18 20:09,1609
7/20/18 21:09,1614
7/20/18 22:09,1612
7/20/18 23:09,1585
7/21/18 0:09,1583
7/21/18 1:09,1612
7/21/18 2:09,1595
7/21/18 3:09,1507
7/21/18 4:09,1427
7/21/18 5:09,1540
7/21/18 6:09,1478
7/21/18 7:09,1442
7/21/18 8:09,1432
7/21/18 9:09,1448
7/21/18 10:09,1542
7/21/18 11:09,1729
7/21/18 12:09,1822
7/21/18 13:09,1853
7/21/18 14:09,1882
7/21/18 15:09,1900
7/21/18 16:09,1903
7/21/18 17:09,1911
7/21/18 18:09,1912
7/21/18 19:09,1907
7/21/18 20:09,1877
7/21/18 21:09,1868
7/21/18 22:09,1838
7/21/18 23:09,1820
7/22/18 0:09,1788
7/22/18 1:09,1831
7/22/18 2:09,1813
7/22/18 3:09,1698
7/22/18 4:09,1565
7/22/18 5:09,1630
7/22/18 6:09,1577
7/22/18 7:09,1547
7/22/18 8:09,1528
7/22/18 9:09,1564
7/22/18 10:09,1687
7/22/18 11:09,1895
7/22/18 12:09,1979
7/22/18 13:09,1990
7/22/18 14:09,1983
7/22/18 15:09,1979
7/22/18 16:09,1973
7/22/18 17:09,1958
7/22/18 18:09,1962
7/22/18 19:09,1945
7/22/18 20:09,1907
7/22/18 21:09,1900
7/22/18 22:09,1873
7/22/18 23:09,1865
7/23/18 0:09,1854
7/23/18 1:09,1923
7/23/18 2:09,1901
7/23/18 3:09,1774
7/23/18 4:09,1644
7/23/18 5:09,1854
7/23/18 6:09,1820
7/23/18 7:09,1804
7/23/18 8:09,1814
7/23/18 9:09,1854
7/23/18 10:09,1977
7/23/18 11:09,2190
7/23/18 12:09,2287
7/23/18 13:09,2278
7/23/18 14:09,2240
7/23/18 15:09,2178
7/23/18 16:09,2123
7/23/18 17:09,2086
7/23/18 18:09,2039
7/23/18 19:09,1996
7/23/18 20:09,1931
7/23/18 21:09,1898
7/23/18 22:09,1875
7/23/18 23:09,1873
7/24/18 0:09,1876
7/24/18 1:09,1960
7/24/18 2:09,1949
7/24/18 3:09,1822
7/24/18 4:09,1706
7/24/18 5:09,1905
7/24/18 6:09,1832
7/24/18 7:09,1825
7/24/18 8:09,1842
7/24/18 9:09,1898
7/24/18 10:09,2034
7/24/18 11:09,2260
7/24/18 12:09,2348
7/24/18 13:09,2316
7/24/18 14:09,2268
7/24/18 15:09,2224
7/24/18 16:09,2185
7/24/18 17:09,2172
7/24/18 18:09,2127
7/24/18 19:09,2113
7/24/18 20:09,2065
7/24/18 21:09,2066
7/24/18 22:09,2072
7/24/18 23:09,2081
7/25/18 0:09,2098
7/25/18 1:09,2149
7/25/18 2:09,2117
7/25/18 3:09,2005
7/25/18 4:09,1902
7/25/18 5:09,1746
7/25/18 6:09,1711
7/25/18 7:09,1710
7/25/18 8:09,1754
7/25/18 9:09,1809
7/25/18 10:09,1938
7/25/18 11:09,2124
7/25/18 12:09,2262
7/25/18 13:09,2355
7/25/18 14:09,2354
7/25/18 15:09,2346
7/25/18 16:09,2331
7/25/18 17:09,2326
7/25/18 18:09,2272
7/25/18 19:09,2229
7/25/18 20:09,2205
7/25/18 21:09,2180
7/25/18 22:09,2193
7/25/18 23:09,2227
7/26/18 0:09,2199
